code	producer_product_id	lc	product_name_de	product_name_en	product_name_es	product_name_fr	product_name_gl	product_name_it	product_name_nl	product_name_no	product_name_pt	generic_name_es	generic_name_fr	generic_name_it	generic_name_nl	generic_name_pt	quantity	serving_size	packaging	packaging_tags	brands	brands_tags	brand_owner	categories	categories_tags	labels	labels_tags	countries	countries_tags	stores	stores_tags	obsolete	obsolete_since_date	origins	origins_tags	origin_es	origin_fr	origin_nl	manufacturing_places	manufacturing_places_tags	producer_es	producer_fr	producer_nl	emb_codes	emb_codes_tags	ingredients_text_ca	ingredients_text_el	ingredients_text_en	ingredients_text_es	ingredients_text_fr	ingredients_text_gl	ingredients_text_it	ingredients_text_nl	ingredients_text_pt	allergens	allergens_tags	traces	traces_tags	no_nutrition_data	nutrition_data_per	nutrition_data_prepared_per	energy-kj_value	energy-kj_unit	energy-kcal_value	energy-kcal_unit	fat_value	fat_unit	saturated-fat_value	saturated-fat_unit	carbohydrates_value	carbohydrates_unit	sugars_value	sugars_unit	fiber_value	fiber_unit	proteins_value	proteins_unit	salt_value	salt_unit	sodium_value	sodium_unit	alcohol_value	alcohol_unit	energy_value	energy_unit	monounsaturated-fat_value	monounsaturated-fat_unit	polyunsaturated-fat_value	polyunsaturated-fat_unit	oleic-acid_value	oleic-acid_unit	trans-fat_value	trans-fat_unit	cholesterol_value	cholesterol_unit	starch_value	starch_unit	vitamin-a_value	vitamin-a_unit	vitamin-c_value	vitamin-c_unit	vitamin-b1_value	vitamin-b1_unit	vitamin-b2_value	vitamin-b2_unit	vitamin-pp_value	vitamin-pp_unit	vitamin-b6_value	vitamin-b6_unit	vitamin-b9_value	vitamin-b9_unit	calcium_value	calcium_unit	phosphorus_value	phosphorus_unit	iron_value	iron_unit	magnesium_value	magnesium_unit	zinc_value	zinc_unit	iodine_value	iodine_unit	fruits-vegetables-nuts_value	fruits-vegetables-nuts_unit	fruits-vegetables-nuts-estimate_value	fruits-vegetables-nuts-estimate_unit	packaging_1_number_of_units	packaging_1_shape	packaging_1_material	packaging_1_recycling	packaging_1_quantity_per_unit	packaging_1_weight_measured	packaging_2_number_of_units	packaging_2_shape	packaging_2_material	packaging_2_recycling	packaging_3_number_of_units	packaging_3_shape	packaging_3_material	packaging_3_recycling	conservation_conditions_es	conservation_conditions_fr	conservation_conditions_it	conservation_conditions_nl	preparation_es	preparation_fr	preparation_it	preparation_nl	nutriscore_score_producer	nutriscore_grade_producer	customer_service_es	customer_service_fr	customer_service_it	customer_service_nl	link	off:food_groups	off:food_groups_tags	off:nova_groups	off:nova_groups_tags	off:nutriscore_grade	off:nutriscore_score	off:environmental_score_grade	off:environmental_score_score	off:environmental_score_data.missing_key_data	off:environmental_score_data.agribalyse.code	off:environmental_score_data.adjustments.origins_of_ingredients.value	off:environmental_score_data.adjustments.packaging.value	off:environmental_score_data.adjustments.packaging.non_recyclable_and_non_biodegradable_materials	off:environmental_score_data.adjustments.production_system.value	off:environmental_score_data.adjustments.threatened_species.value	sources_fields:org-database-usda:available_date	sources_fields:org-database-usda:fdc_category	sources_fields:org-database-usda:fdc_data_source	sources_fields:org-database-usda:fdc_id	sources_fields:org-database-usda:modified_date	sources_fields:org-database-usda:publication_date	data_sources
8410762223029		es			Masa de Pizza Fina, con Aceite de Oliva												260 g				Casa Tarradellas	casa-tarradellas		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products,en:pizza-dough			España	en:spain	bonpreu	bonpreu	0																	Harina de trigo, agua, aceite de oliva (3,8%), sal, alcohol y levadura. Puede contener trazas de derivados lácteos. Envasado en atmósfera protectora						Gluten	en:gluten	Leche	en:milk		100g	100g	1143	kJ	270	kcal	4.2	g	0.7	g	49.5	g	3.6	g			8.6	g	1.5	g	0.6	g			1143	kJ																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	3	en:3-processed-foods	d	11	b	71	1	37001	-5	-15		0								App - yuka, Apps, App - smoothie-openfoodfacts
8480000634764		es			Masa fresca empanada																Hacendado	hacendado		en:Empanadas	en:empanadas			España	en:spain			0																wheat flour, sunflower oil, non-hydrogenated vegetable palm fat, water, lemon juice, alcohol, salt,	Harina de trigo, aceite de girasol, grasa vegetal no hidrogenada de palma, agua, zumo de limón, alcohol, sal,						Gluten, Alérgenos:	en:gluten,es:alergenos	Leche	en:milk		100g	100g			362	kcal	18.7	g	9.1	g	43	g	2.8	g			5.4	g	1.2	g	0.48	g			362	kcal																																																																										3	en:3-processed-foods	d	18	unknown		1		-5	-15		0	-10							App - elcoco, Apps, App - yuka, App - El CoCo, App - InFood
8480000134134		es			Tequeños de Queso							Palitos de queso fresco envueltos en masa crujiente					480 g		Plástico, Caja	en:plastic,en:box	Hacendado	hacendado				No volver a congelar, Punto Verde, Recicla amarillo, Recicla azul	en:do-not-freeze-again,en:green-dot,es:recicla-amarillo,es:recicla-azul	Portugal, España	en:portugal,en:spain	Mercadona	mercadona	0																	_QUESO_ fresco elaborado con _LECHE_ pasteurizada de vaca (43%), harina de _TRIGO_ (34%) (antioxidante E-300), _MANTEQUILLA_, agua, _HUEVO_ líquido pasteurizado, azúcar, jarabe de panela, sal (antiaglomerante E-536).						Huevos, Gluten, Leche	en:eggs,en:gluten,en:milk				100g	100g	1436	kJ	343	kcal	17.7	g	10.8	g	27.3	g	3.4	g	1.9	g	13.1	g	1.15	g	0.46	g			1436	kJ																																												en:box	en:plastic																														unknown	unknown		unknown				-5	-10	1	0								App - yuka, Apps, App - El CoCo
8412600029190		es			Pan de molde con masa madre, linaza, avena y trigo espelta												400 g	100g			The Rustik Bakery	the-rustik-bakery		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes, Panes especiales, Panes de molde, Panes de molde con cereales	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads,en:special-breads,en:sliced-breads,en:multigrain-sliced-breads			Francia, España	en:france,en:spain			0																wheat flour, water, wheat sourdough (9%), rye flour (3.5%), flaxseeds (3.4%), yeast and other natural microorganisms (l,brevis and p,shermanii), yellow flax seeds (1.6%), wheat semolina (1.4%), rye flakes (1.3%), wheat fibre, vegetable oil (sunflower), salt, oat flakes (0.9%), potato flakes, chopped spelt wheat (0.8%),  chopped pumpkin seeds, chopped barley (0.4%), wheat germ, corn flour (0.4%), wheat gluten, sunflower seeds, sesame seeds, chopped buckwheat	Harina de trigo, agua, masa madre de trigo (9%), harina de centeno (3,5%), semillas de linaza (3,4%), levadura y otros microorganismos naturales (l,brevis y p,shermanii), semillas de lino amarillo (1,6%), semolina de trigo (1,4%), copos de centeno (1,3%), fibra de trigo, aceite vegetal (girasol), sal, copos de avena (0,9%), copos de patata, trigo espelta troceado (0,8%), semillas de calabaza troceada, cebada troceada (0,4%), germen de trigo, harina de maiz (0,4%), gluten de trigo, semillas de girasol, semillas de sesamo, alforfon troceado						Gluten, Granos de sésamo	en:gluten,en:sesame-seeds				100g	100g			241	kcal	3.5	g	0.5	g	38	g	3.8	g			11	g	0.81	g	0.324	g			241	kcal																																																																								en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	c	4	b	71	1	7113	-5	-15		0								App - yuka, Apps, App - InFood
8480000644916		es			Mochi Coco						Mochi Coco	Masa de Arroz &quot;Mochi&quot; Sabor Vainilla (42%) Rellena de Helado de Leche con Coco				Massa de Arroz &quot;Mochi&quot; Sabor Baunilha (42%) Recheada de Gelado de Leite com Coco	210 g (6 x 35 g)	35 g			Hacendado,Estiu	hacendado,estiu		Postres, Congelados, Postres helados, Helado de mochi	en:desserts,en:frozen-foods,en:frozen-desserts,en:mochi-ice-cream	No volver a congelar, Punto Verde, Recicla amarillo, Recicla azul	en:do-not-freeze-again,en:green-dot,es:recicla-amarillo,es:recicla-azul	Portugal, España	en:portugal,en:spain	Mercadona	mercadona	0							España	espana				ES 28.01171/V CE	es-28-01171-v-ec				_Leche_ desnatada reconstituida, agua, azúcar, harina de arroz, fécula de patata (_contiene trazas de sulfitos_), jarabe de glucosa y fructosa, _mantequilla_ (_derivado lácteo_), almidón de tapioca, fructosa, leche de coco en polvo (extracto de pulpa de coco, maltodextrina y proteínas de la _leche_), _lactosa_ y proteínas de la _leche_, coco rallado (1,8%), trehalosa (*), aceite de girasol, emulgente (mono-diglicéridos de ácidos grasos), estabilizantes (gomas de garrofín, guar y tara, carragenanos).					_Leite_ magro reconstituído, água, açúcar, farinha de arroz, fécula de batata (_contém vestígios de sulfitos_), xarope de glicose e frutose, _manteiga_ (_derivado lácteo_), amido de tapioca, frutose, leite de coco em pó (extrato de polpa de coco, maltodextrina e proteínas do _leite_), _lactose_ e proteínas do _leite_, coco ralado (1,8%), trealose(*), óleo de girassol, emulsionante (mono e diglicéridos de ácidos gordos), estabilizadores (goma de alfarroba, goma de guar e goma de tara, carragenina).	Leche, Dióxido de azufre y sulfitos	en:milk,en:sulphur-dioxide-and-sulphites	Huevos, Gluten, Leche, Frutos de cáscara, Soja	en:eggs,en:gluten,en:milk,en:nuts,en:soybeans		100g	100g	1052	kJ	250	kcal	6.3	g	3	g	45.8	g	35.5	g	0.4	g	2.2	g	0.08	g	0.032	g			1052	kJ	1.1	g	0.5	g																																							1	en:box	en:cardboard	en:recycle-in-paper-bin					en:plastic	en:recycle-with-plastics-metal-and-bricks																			https://tienda.mercadona.es/product/64491/helado-mochi-coco-hacendado-caja			4	en:4-ultra-processed-food-and-drink-products	d	15	unknown				-5	-11	1	0								App - yuka, Apps, App - smoothie-openfoodfacts
3560071041847	29703	es			Masa hojaldre	Pâte feuilletée Sans Gluten		Pasta sfoglia	Bladerdeeg			Masa hojaldre sin gluten lista para desenrollar con almidón de maíz y harina de arroz.	"Pâte feuilletée sans gluten prête à dérouler à l'amidon de maïs et à la farine de riz."	Pasta sfoglia senza glutine pronta da stendere con amido di mais e farina di riso.	Glutenvrij bladerdeeg klaar om uit te rollen met maïszetmeel en rijstbloem.		280 g		Bolsa	en:bag	Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Masa de hojaldre, en:Raw Puff pastry	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:puff-pastry-sheets,en:raw-puff-pastry	Sin gluten, Crossed Grain Trademark, DZG glutenfrei, Hecho en Francia, Nutriscore	en:no-gluten,en:crossed-grain-trademark,en:dzg-gluten-free,en:made-in-france,en:nutriscore	Bélgica, Francia, Italia, España	en:belgium,en:france,en:italy,en:spain	Carrefour,carrefour.fr	carrefour,carrefour-fr	0																water - corn starch 23%, vegetable oils (palm, rapeseed), rice flour 13.9%, pea flour, vegetable fibers (potato, rice, peas, plantain, psyllium), thickeners: xanthan gum, hydroxypropyl methylcellulose, ethyl alcohol, salt, buckwheat flour, natural flavors, flour processing agent: transglutaminase, acidifier: citric acid,	Agua, almidón de maíz 23%, aceites vegetales (palma, colza), harina de arroz 13,9%, harina de guisantes, fibras vegetales (patata, arroz, guisantes, psyllium), espesantes: goma xantana y hidroxipropilmetilcelulosa, alcohol etílico, sal, harina de trigo sarraceno, aromas naturales, enzima: transglutaminasa, acidulante: ácido cítrico.	Eau, amidon de maïs 23%, huiles végétales (palme, colza), farine de riz 13,9%, farine de pois, fibres végétales (pomme de terre, riz, pois, psyllium), épaississants : gomme xanthane et hydroxypropylméthylcellulose, alcool éthylique, sel, farine de sarrasin, arômes naturels, enzyme : transglutaminase, acidifiant : acide citrique.		Acqua, amido di mais 23%, oli vegetali (palma, colza), farina di riso 13,9%, farina di pisello, fibre vegetali (patate, riso, piselli, psillio), addensanti: gomma di xanthan e idrossipropilmetilcellulosa, alcol etilico, sale, farina di grano saraceno, aromi naturali, enzima (transglutaminasi), acidificante: acido citrico.	Water, maïszetmeel 23%, plantaardige oliën (palm, koolzaad), rijstbloem 13,9%, erwtenbloem, plantaardige vezels (aardappel, rijst, erwt, vlozaad), verdikkingsmiddelen: xanthaangom en hydroxypropylmethylcellulose, ethylalcohol, zout, boekweitbloem, natuurlijke aroma's, enzym: transglutaminase, voedingszuur: citroenzuur.							100g	100g	1476	kJ	354	kcal	20	g	9.1	g	37	g	1	g	4	g	2.5	g	0.98	g	0.392	g			1476	kJ																																												en:bag													"Fecha de caducidad / Nº de lote: ver en el film.
Envasado en atmósfera protectora. Conservar entre 0ºC y +4ºC. Una vez abierto, consumir inmediatamente."	"À consommer jusqu'au / N° de lot : voir sur le film. À conserver entre 0°C et +4°C. Conditionné sous atmosphère protectrice. Après ouverture, à consommer immédiatement."	Da consumare entro / N° di lotto: vedere sulla pellicola. Confezionato in atmosfera protettiva. Conservare tra 0°C e +4°C. Dopo l'apertura, consumare immediatamente.	Te gebruiken tot / Lotnr.: zie folie. Verpakt onder beschermende atmosfeer. Te bewaren tussen 0°C en +4°C. Eens geopend, onmiddellijk consumeren.	Precalentar el horno a 200°C (Th.6/7). Sacar la masa del frigorífico 5 minutos antes de su uso. Desenrollarla con el papel de hornear en un molde. Pinchar el fondo con un tenedor. Rellenar al gusto y hornear 20-30 min. aproximadamente a 200°C (Th.6/7).	"Préchauffez votre four à 200°C (Th.6/7). Sortez la pâte du réfrigérateur 5 minutes avant son utilisation. Déroulez-la avec sa feuille de cuisson dans un moule. Piquez le fond avec une fourchette. Garnissez selon votre goût et faites cuire 20 à 30 min. environ à 200°C (Th.6/7)."	Preriscaldate il forno a 200°C (Th.6/7). Togliete la pasta dal frigorifero 5 minuti prima dell'utilizzo. Stendetela con la sua carta da forno in uno stampo. Bucate il fondo con una forchetta. Guarnite a piacimento e cuocete 20-30 minuti circa a 200°C (Th. 6/7).	"Verwarm de oven voor op 200°C (Thermostaat 6/7). Haal het deeg 5 minuten voor gebruik uit de koelkast. Rol het deeg met het bakpapier uit in een bakvorm. Prik met een vork in de bodem. Garneer naar eigen smaak en bak ongeveer 20 à 30 minuten op 200°C (Thermostaat 6/7)."			Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:cereals	en:cereals-and-potatoes,en:cereals	4	en:4-ultra-processed-food-and-drink-products	d	16	d	38		23422	-5	-10	0	0	-10							App - yuka, Apps, Producers, Producer - carrefour, App - InFood, Producer - carrefour-espana
7792129004009		es			Stevia							endulzante de masa líquido a base de edulcorantes artificiales (ciclamato, sacarina, sucralosa) y naturales (glucósidos de esteviol).					250 cm3	9 gotas (0,45 ml)			Chuker	chuker		Endulzantes, Aditivos alimentarios, Sustitutos del azúcar, Edulcorantes artificiales, Sacarina, Ciclamato, en:Stevia sweetener, Sucralosa, Edulcorantes de mesa	en:sweeteners,en:food-additives,en:sugar-substitutes,en:artificial-sugar-substitutes,en:saccharin,en:sodium-cyclamate,en:stevia-sweetener,en:sucralose,en:tabletop-sweeteners	Sin gluten, Kosher, en:Kosher-parve, Sin TACC	en:no-gluten,en:kosher,en:kosher-parve,es:sin-tacc	Argentina, Bolivia, España	en:argentina,en:bolivia,en:spain	Amarket,Farmacorp	amarket,farmacorp	0		Argentina	en:argentina				Argentina	argentina									"Agua, Ciclamato de sodio 2.6% (INS 952), Sacarina sódica 1.8% (INS 954), Acidulante (Ácido cítrico (INS 330)), Conservante (Sodio benzoato (INS 211)), Glucósidos de esteviol 0.1% (INS 960), Sucralosa 0.04% (INS 955)."											100g	100g	2.5	kJ	0.6	kcal					0	g	0	g					1217.5	mg	487	mg			2.5	kJ																																											1	en:bottle	en:plastic				1	fr:bouchon-verseur	en:plastic		1	en:label	en:paper																https://www.chuker.com.ar/productos/stevia-liquido			4	en:4-ultra-processed-food-and-drink-products	not-applicable																	
8412600017715		es			Hogaza 84% Integral. Con masa madre 10%												400g				The Rustik Bakery	the-rustik-bakery		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Panes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:breads			España	en:spain	CARREFOUR	carrefour	0																	Harina integral de TRIGO (55%), agua, masa madre activa de TRIGO (10%), gluten de TRIGO, sémola de TRIGO, levadura, sal, aroma natural, masa madre inactiva de TRIGO, aceite vegetal (girasol), vinagre de vino, harina de TRIGO.						Gluten	en:gluten	Granos de sésamo, Soja, en:mostaza	en:sesame-seeds,en:soybeans,en:mostaza		100g	100g	1015	kJ	240	kcal	1.7	g	0.4	g	42	g	2.7	g	6.8	g	11	g	1.1	g	0.44	g			1015	kJ	0.4	g	0.9	g							39	g																																en:bag	en:plastic	en:recycle																										en:bread	en:cereals-and-potatoes,en:bread	4	en:4-ultra-processed-food-and-drink-products	a	0																App - yuka, Apps, App - El CoCo, App - Open Food Facts, App - smoothie-openfoodfacts
8480000634641		es			Masa quebrada - brisa																Hacendado	hacendado		en:Alimentos y bebidas de origen vegetal  Alimentos de origen vegetal  Cereales y patatas  Cereales y derivados  Masa de tarta	en:alimentos-y-bebidas-de-origen-vegetal-alimentos-de-origen-vegetal-cereales-y-patatas-cereales-y-derivados-masa-de-tarta			España	en:spain	Mercadona	mercadona	0																wheat	Trigo						Gluten	en:gluten	Gluten	en:gluten	true	100g	100g			378	kcal	19.5	g	7.5	g	44.7	g	0.5	g			6	g	1	g	0.4	g			378	kcal																																																																										1	en:1-unprocessed-or-minimally-processed-foods	d	15	unknown		1		-5	-15		0								App - elcoco, Apps, App - yuka, App - El CoCo, App - InFood
8410239040357		es			Masa para empanadillas y postres							Masa para empanadillas					280g	17.5g			Buitoni	buitoni		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Productos de panadería	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:bakery-products	Punto Verde	en:green-dot	España, en:Francia	en:spain,en:francia	Consum	consum	0																	Harina de _trigo_, agua, manteca de cerdo, sal, acidulantes (E575, ácido cítrico), conservador (sorbato potásico), levadura.						Gluten	en:gluten				100g	100g	1435	kJ	342	kcal	13.2	g	4.9	g	47.9	g	0.2	g	1.7	g	6.8	g	1.77	g	0.708	g			1435	kJ																																																																								en:cereals-and-potatoes	en:cereals-and-potatoes	3	en:3-processed-foods	d	16	unknown		1		-5	-15		0								App - elcoco, App - yuka, Apps, App - El CoCo
8410762223036		es			Masa de hojaldre												260 g		Plástico	en:plastic	Casa Tarradellas	casa-tarradellas		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough			España	en:spain	Carrefour	carrefour	0																	Harina de trigo, agua, aceite de girasol, grasa vegetal no hidrogenada (palma), sal, alcohol, leche en polvo, levadura.						Gluten, Leche	en:gluten,en:milk				100g	100g			385	kcal	21	g	10.6	g	41.5	g	2.6	g			7.5	g	1.1	g	0.44	g			385	kcal																																													en:plastic																											en:cereals	en:cereals-and-potatoes,en:cereals	3	en:3-processed-foods	e	19	unknown				-5	-10	1	0	-10							App - elcoco, App - yuka, Apps, App - El CoCo, App - Open Food Facts
8480000634849		es			Pizza Masa Fina Pesto																Hacendado	hacendado		Comidas preparadas, Pizzas - empanadas y quiches, Pizzas	en:meals,en:pizzas-pies-and-quiches,en:pizzas			España	en:spain	Hacendado	hacendado	0																												100g	100g			257	kcal	11.7	g	3.8	g	27	g	1.9	g			10.2	g	1.6	g	0.64	g			257	kcal																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches		unknown	d	13																App - yuka, Apps
8414181003002		es			Masa para empanadillas grandes												12 unidades / 420g				La Napolitana	la-napolitana		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Pastas alimenticias, Pasta fresca, Masa para empanadillas grandes	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pastas,en:fresh-pasta,es:masa-para-empanadillas-grandes	Punto Verde	en:green-dot	España	en:spain	BM	bm	0		A Coruña	es:a-coruna									ES 26.03713/C CE	es-26-03713-c-ec				Harina de trigo (GLUTEN), manteca de cerdo, agua, sal, conservadores (E-202, E-200) y acidulante (E-330). Puede contener trazas de huevo, soja, leche, mostaza y sésamo.						Gluten	en:gluten	Huevos, Leche, Mostaza, Granos de sésamo, Soja	en:eggs,en:milk,en:mustard,en:sesame-seeds,en:soybeans		100g	100g	1318.2	kJ	315.3	kcal	12.2	g	5.8	g	37.13	g	3.5	g			7.6	g	2.01	g	0.804	g			1318.2	kJ																																											1	es:Bosa	en:plastic	en:recycle-with-plastics-metal-and-bricks																									www.lanapolitana.es	en:cereals	en:cereals-and-potatoes,en:cereals	3	en:3-processed-foods	e	19	unknown				-5	-10	1	0								App - elcoco, Apps, App - El CoCo, App - smoothie-openfoodfacts
8480000633408		es			Pizza masa fina de 4 quesos																Hacendado	hacendado		Congelados, Comidas preparadas, Pizzas - empanadas y quiches, Pizzas, en:Vegetarian pizzas, Pizzas de queso, Pizza y tartas congeladas, Pizzas congeladas, en:Comidas preparadas	en:frozen-foods,en:meals,en:pizzas-pies-and-quiches,en:pizzas,en:vegetarian-pizzas,en:cheese-pizzas,en:frozen-pizzas-and-pies,en:frozen-pizzas,en:comidas-preparadas	Punto Verde, en:Punto Verde	en:green-dot,en:punto-verde	España	en:spain			0																	Harina de trigo, tomate, agua, queso mozzarella (10%), queso edam (10%), crema de queso gorgonzola (8,5%) (agua, queso gorgonzola (33%), queso* crema, almidón de maíz, proteína de leche, sal), queso emmental (3,5%), aceites vegetales (nabina y girasol), azúcar, sal, levadura, zumo de limón, estabilizante (mono y diglicéridos de ácidos grasos), aroma, especias. Puede contener trazas de soja y mostaza. &quot;Queso elaborado con leche pasteurizada.					Farinha de trigo, tomate, água, queijo mozzarella (10%), queijo&quot; edam (10%), creme de queijo gorgonzola (8,5%) (água, queijo* gorgonzola (33%), queijo&quot; creme, amido de milho, proteinas do leite, sal), queijo emmental (3,5%), óleos vegetais (nabina e girassol), açúcar, sal, fermento, sumo de limão, estabilizador (mono e diglicéridos de ácidos gordos), aroma, especiarias. Pode conter vestigios 2. Sacar la pizza del congelador. Retirar el envoltorio y colocar la pizza en la rejilla del horno a media altura. 3. Cocerla durante al menos 16 minutos. Si añade otros ingredientes el tiempo de cocción podria incrementarse. 4. Antes de servir, dejar enfriar la pizza al menos un minuto. COCER ANTES DE CONSUMIR. NO UTILIZAR MICROONDAS U OTROS METODOS DE PREPARACION de soja e mostarda. &quot;Queijo produzido com leite pasteurizado.	Gluten, Leche	en:gluten,en:milk	Mostaza, Soja	en:mustard,en:soybeans		100g	100g	1060	kJ	260	kcal	9.9	g	5	g	29.6	g	5.7	g			11.2	g	1.6	g	0.64	g			1060	kJ																																																																								en:pizza-pies-and-quiches	en:composite-foods,en:pizza-pies-and-quiches	4	en:4-ultra-processed-food-and-drink-products	d	15	b	67	1	25404	-5	-15		0								App - elcoco, App - yuka, Apps, App - El CoCo
3560071041908	31526	es			Masa de Pizza	"Pâte à Pizza"			Pizzadeeg			Masa de pizza sin gluten, lista para desenrollar.	"Pâte à pizza sans gluten prête à dérouler"		Glutenvrij pizzadeeg klaar om uit te rollen		260 g				Carrefour	carrefour		Alimentos y bebidas de origen vegetal, Alimentos de origen vegetal, Cereales y patatas, Cereales y derivados, Masa de tarta, Productos de panadería, Masa De Pizza	en:plant-based-foods-and-beverages,en:plant-based-foods,en:cereals-and-potatoes,en:cereals-and-their-products,en:pie-dough,en:bakery-products,en:pizza-dough	Sin gluten, Punto Verde, Hecho en Francia, Nutriscore, Triman	en:no-gluten,en:green-dot,en:made-in-france,en:nutriscore,fr:triman	Francia, España	en:france,en:spain	Carrefour,carrefour.fr	carrefour,carrefour-fr	0							France	france				FR-060-002	fr-060-002				Almidón de maíz, agua, aceite de colza, harina de arroz, harina de guisantes, fibras vegetales (patata, guisantes, arroz, lino), alcohol etílico, harina de mijo, harina de lino integral, sal, espesantes (goma xantana, hidroxipropilmetilcelulosa), azúcar, gasificantes (difosfatos, carbonatos de sodio), proteínas de patata, aromas naturales, enzima: transglutaminasa.	"Amidon de maïs, eau, huile de colza, farine de riz, farine de pois, fibres végétales (pomme de terre, pois, riz, lin), alcool éthylique, farine de millet, farine de lin complète, sel, épaississants (gomme xanthane, hydroxypropylméthylcellulose), sucre, poudres à lever (diphosphates, carbonates de sodium), protéines de pomme de terre, arômes naturels, enzyme: transglutaminase."			Maïszetmeel, water, koolzaadolie, rijstbloem, erwtenbloem, plantaardige vezels (aardappel, erwt, rijst, lijnzaad), ethylalcohol, gierstmeel, volkorenlijnzaadmeel, zout, verdikkingsmiddelen (xanthaangom, hydroxypropylmethylcellulose), suiker, rijsmiddelen (difosfaten, natriumcarbonaten), aardappeleiwitten, natuurlijke aroma's, enzym: transglutaminase.							100g	100g	1226	kJ	291	kcal	8.1	g	0.7	g	48	g	0.8	g	2.1	g	2	g	1.6	g	0.64	g			1226	kJ																																											1	en:sleeve	en:cardboard	en:recycle			1	en:sheet	en:paper	en:recycle	1	en:bag	en:plastic	en:discard	Fecha de caducidad / Nº de lote: ver la fecha indicada en el envase. Conservar entre 0ºC y +4ºC. No congelar. Envasado en atmósfera protectora. Consumir inmediatamente una vez abierto y después de cocinar.	"À consommer jusqu'au / N° de lot : voir la date indiquée sur l'emballage. À conserver entre 0°C et +4°C. Ne pas congeler. Conditionné sous atmosphère protectrice. À consommer immédiatement après ouverture et après cuisson."		Te gebruiken tot / Lotnr.: zie datum vermeld op de verpakking. Te bewaren tussen 0°C en +4°C. Niet invriezen. Verpakt onder beschermende atmosfeer. Onmiddellijk na opening en na het bakken consumeren.	"Precalentar el horno a 230°C (Th.7/8). Sacar la masa del frigorífico 5 min antes de usar. Desenrollarla con su papel de horno sobre una rejilla. Pinchar el fondo con un tenedor. Hornear 5 minutos la masa sola. Rellenar al gusto y hornear 5 min más a 230ºC (Th.7/8). 
Adaptar el tiempo de cocción en función de la coloración dorada de la masa. No cocinar en el microondas."	"Préchauffez votre four à 230°C (Th.7/8). Sortez la pâte du réfrigérateur 5 min. avant son utilisation. Déroulez-la avec sa feuille de cuisson sur une grille. Piquez le fond avec une fourchette. Faites-la cuire 5 minutes à blanc. Garnissez selon votre goût et faites cuire 5 min supplémentaire à 230°C (Th.7/8).
Le temps est à adapter en fonction de la coloration dorée de la pâte. Ne pas cuire au four à micro-ondes."		"Verwarm de oven voor op 230°C (Thermostaat 7/8). Haal het deeg 5 min. voor gebruik uit de koelkast. Rol het deeg met het bakpapier uit op een rooster. Prik met een vork in de bodem. Laat 5 minuten blind bakken. Garneer naar eigen smaak en bak nogmaals 5 min. op 230°C (Thermostaat 7/8).
De tijd dient te worden aangepast in functie van de goudbruine kleur van het deeg. Niet in de microgolfoven garen."			Interdis - TSA 91431 - 91343 MASSY Cedex - France	Interdis - TSA 91431 - 91343 MASSY Cedex - France		Interdis - TSA 91431 - 91343 MASSY Cedex - France		en:cereals	en:cereals-and-potatoes,en:cereals	4	en:4-ultra-processed-food-and-drink-products	c	10	a	75		37001	-5	-11	1	0								App - yuka, Apps, Producers, Producer - carrefour, Producer - carrefour-espana
